Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1783260218	  -0.1824595107	  -0.0511247052
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9036995459	   1.9310520763	   1.7972332662
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1740643681	  -0.1861839799	  -0.0545463249
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9211819997	   1.8932132359	   1.8318284337
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1595421024	  -0.1926147615	  -0.0633953685
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9191686377	   1.8349058732	   1.8932246361
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1555071000	  -0.1925585506	  -0.0595283228
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.9417414575	   1.8298017500	   1.8245374653
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1527695889	  -0.1924302648	  -0.0561004492
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8924685334	   1.8533621481	   1.8860245351
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1428197111	  -0.1921450979	  -0.0528144531
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.8327489758	   1.7684492655	   1.8683081825
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1383525196	  -0.1915716496	  -0.0522865292
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7676360519	   1.7338985024	   1.8298127622
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1302336908	  -0.1886224274	  -0.0500563333
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6272865350	   1.5721564536	   1.6789778753
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1182891583	  -0.1813797188	  -0.0446358960
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4251122881	   1.2204976022	   1.2260149114
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1120869562	  -0.1658734718	  -0.0303604832
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.0854048207	   0.3920530880	   0.7646746211
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1161083898	  -0.1745565222	  -0.0340483242
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2539176023	   0.7397591779	   0.9035114641
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1158328575	  -0.1657554649	  -0.0307670577
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2550856150	   0.6467408023	   0.7777625776
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1091610907	  -0.1671858439	  -0.0282738044
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1753532666	   0.7492168468	   1.0373691824
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1178962123	  -0.1659828124	  -0.0239608320
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2749451727	   0.8270087277	   0.9268984054
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1248082797	  -0.1576115915	  -0.0126462642
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3124170721	   0.6445370961	   0.7004822530
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1267458508	  -0.1476047234	  -0.0092315306
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2797502431	   0.6364071657	   0.8777281559
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1303246249	  -0.1365824035	  -0.0043287864
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.1771353601	   0.6742560096	   1.2034971081
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1356533761	  -0.1239699980	  -0.0007792225
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.2339357726	   0.4951875281	   1.2363296550
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1388694067	  -0.1270272621	   0.0005325576
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.3389076875	   0.6040003547	   1.0653418962
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1420394963	  -0.1217746042	   0.0059886662
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.4030114863	   0.5517282690	   0.9944004599
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1601381167	  -0.1006092986	   0.0196682772
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.6109712435	   0.4497722171	   0.9206375740
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1660262746	  -0.0911234416	   0.0281122213
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7521662465	   0.4065671631	   0.7856222900
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.1716716634	  -0.0941009237	   0.0294007413
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -0.7835150965	   0.5167094725	   0.7028559953
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.2013179230	  -0.0727927517	   0.0503740605
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.2965553254	   0.5559402327	   0.4297260234
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.2129676318	  -0.0629734052	   0.0646858429
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.4249685496	   0.5748200141	   0.2455443145
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.2478445465	  -0.0265080336	   0.1128950110
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.7134329242	   0.5501127576	  -0.3946262547
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.2335118714	  -0.0493020819	   0.0667370807
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.4478851092	   0.7325047198	   0.1240884063
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.2642641110	  -0.0237386078	   0.0657528679
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.4277368714	   0.7740384413	   0.0299153052
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.2806296286	  -0.0190195126	   0.0638203879
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.4619557173	   0.6870187645	  -0.0256696457
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.3115605697	  -0.0152748577	   0.0579381763
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.5755202758	   0.5638338773	  -0.1797932548
Center of Mass (Angs):
	CMx	CMy	CMz
	   0.3411567424	  -0.0102374827	   0.0585047693
Ground state dipole moment (Debye):
	Dx	Dy	Dz
	  -1.7130905626	   0.4137125373	  -0.3144815800
